Age,Workclass,Education,Occupation,Marital Status,Relationship,Race,Sex,Native Country,Salary
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,81
*,*,9th,Technical,*,Married,*,*,*,39
*,*,9th,Technical,*,Married,*,*,*,49
*,*,Some-college,*,*,Married,*,*,*,30
*,*,Bachelors,Technical,*,Married,*,*,*,93
*,*,HS-grad,Nontechnical,*,Married,*,*,*,88
*,*,Assoc-voc,Other,*,Married,*,*,*,47
*,*,Masters,Technical,*,Married,*,*,*,62
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,35
*,*,Some-college,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Nontechnical,*,Married,*,*,*,44
*,*,Some-college,Technical,*,Married,*,*,*,35
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,Doctorate,Technical,*,Married,*,*,*,93
*,*,HS-grad,Other,*,Married,*,*,*,38
*,*,Some-college,*,*,Married,*,*,*,37
*,*,Some-college,Technical,*,Married,*,*,*,50
*,*,Some-college,Other,*,Unmarried,*,*,*,34
*,*,Assoc-acdm,Other,*,Married,*,*,*,44
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,49
*,*,Masters,Technical,*,Married,*,*,*,65
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,Some-college,Technical,*,Married,*,*,*,41
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,39
*,*,Some-college,Technical,*,Unmarried,*,*,*,38
*,*,HS-grad,Technical,*,Married,*,*,*,48
*,*,Some-college,Other,*,Married,*,*,*,37
*,*,Some-college,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Technical,*,Unmarried,*,*,*,49
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,47
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,43
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,41
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,Bachelors,Other,*,Married,*,*,*,36
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,43
*,*,10th,Technical,*,Married,*,*,*,36
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,Some-college,*,*,Unmarried,*,*,*,44
*,*,7th-8th,Other,*,Unmarried,*,*,*,26
*,*,HS-grad,Technical,*,Married,*,*,*,40
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,HS-grad,Nontechnical,*,Married,*,*,*,58
*,*,HS-grad,Nontechnical,*,Married,*,*,*,82
*,*,HS-grad,Other,*,Married,*,*,*,57
*,*,Bachelors,Other,*,Married,*,*,*,48
*,*,Bachelors,Other,*,Married,*,*,*,53
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,88
*,*,HS-grad,Technical,*,Unmarried,*,*,*,49
*,*,10th,Other,*,Unmarried,*,*,*,32
*,*,HS-grad,Technical,*,Unmarried,*,*,*,36
*,*,Assoc-acdm,Technical,*,Unmarried,*,*,*,49
*,*,Some-college,*,*,Unmarried,*,*,*,41
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,46
*,*,12th,Other,*,Unmarried,*,*,*,38
*,*,10th,*,*,Married,*,*,*,35
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,39
*,*,9th,Technical,*,Married,*,*,*,40
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,34
*,*,HS-grad,Other,*,Unmarried,*,*,*,38
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,72
*,*,Some-college,Technical,*,Unmarried,*,*,*,43
*,*,Some-college,Nontechnical,*,Married,*,*,*,29
*,*,HS-grad,Nontechnical,*,Married,*,*,*,40
*,*,Masters,Nontechnical,*,Married,*,*,*,50
*,*,Some-college,Other,*,Unmarried,*,*,*,27
*,*,Some-college,Other,*,Unmarried,*,*,*,32
*,*,Some-college,Nontechnical,*,Married,*,*,*,36
*,*,Assoc-acdm,Technical,*,Married,*,*,*,52
*,*,Masters,Technical,*,Married,*,*,*,91
*,*,HS-grad,Technical,*,Married,*,*,*,36
*,*,Some-college,Nontechnical,*,Married,*,*,*,42
*,*,10th,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Married,*,*,*,43
*,*,10th,Nontechnical,*,Unmarried,*,*,*,49
*,*,12th,Other,*,Unmarried,*,*,*,29
*,*,HS-grad,Technical,*,Unmarried,*,*,*,33
*,*,Bachelors,Nontechnical,*,Married,*,*,*,60
*,*,Masters,*,*,Unmarried,*,*,*,33
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,38
*,*,1st-4th,Other,*,Married,*,*,*,38
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,36
*,*,Masters,Technical,*,Married,*,*,*,92
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,37
*,*,Some-college,Other,*,Unmarried,*,*,*,40
*,*,Bachelors,Nontechnical,*,Married,*,*,*,76
*,*,Some-college,Other,*,Unmarried,*,*,*,33
*,*,Masters,Technical,*,Unmarried,*,*,*,47
*,*,1st-4th,Other,*,Unmarried,*,*,*,36
*,*,10th,Other,*,Unmarried,*,*,*,32
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,41
*,*,Some-college,Other,*,Married,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,HS-grad,Technical,*,Unmarried,*,*,*,49
*,*,Bachelors,Nontechnical,*,Married,*,*,*,66
*,*,Some-college,Other,*,Unmarried,*,*,*,29
*,*,10th,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,34
*,*,Some-college,Technical,*,Unmarried,*,*,*,35
*,*,Some-college,*,*,Unmarried,*,*,*,27
*,*,Some-college,Technical,*,Married,*,*,*,46
*,*,HS-grad,Other,*,Married,*,*,*,39
*,*,Some-college,Technical,*,Married,*,*,*,45
*,*,Assoc-acdm,Technical,*,Married,*,*,*,52
*,*,10th,Technical,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Nontechnical,*,Married,*,*,*,47
*,*,10th,Nontechnical,*,Married,*,*,*,34
*,*,Masters,Nontechnical,*,Married,*,*,*,48
*,*,Masters,Technical,*,Unmarried,*,*,*,47
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Bachelors,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,37
*,*,Bachelors,Technical,*,Married,*,*,*,51
*,*,11th,Nontechnical,*,Unmarried,*,*,*,49
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,7th-8th,Technical,*,Unmarried,*,*,*,49
*,*,Bachelors,Technical,*,Married,*,*,*,55
*,*,7th-8th,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Technical,*,Married,*,*,*,43
*,*,Some-college,Technical,*,Unmarried,*,*,*,44
*,*,Some-college,Technical,*,Married,*,*,*,51
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,51
*,*,1st-4th,Other,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Technical,*,Unmarried,*,*,*,45
*,*,Some-college,Other,*,Married,*,*,*,49
*,*,10th,Technical,*,Married,*,*,*,33
*,*,Masters,Nontechnical,*,Married,*,*,*,54
*,*,10th,Technical,*,Unmarried,*,*,*,45
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,Technical,*,Married,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,42
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,38
*,*,9th,Other,*,Unmarried,*,*,*,49
*,*,Bachelors,Technical,*,Married,*,*,*,88
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,26
*,*,HS-grad,Other,*,Unmarried,*,*,*,34
*,*,Some-college,Other,*,Unmarried,*,*,*,34
*,*,Assoc-acdm,Other,*,Married,*,*,*,41
*,*,Bachelors,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,Some-college,Other,*,Unmarried,*,*,*,48
*,*,Bachelors,Other,*,Married,*,*,*,87
*,*,Some-college,Technical,*,Unmarried,*,*,*,34
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,HS-grad,Nontechnical,*,Married,*,*,*,41
*,*,HS-grad,Nontechnical,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Married,*,*,*,33
*,*,HS-grad,Nontechnical,*,Married,*,*,*,45
*,*,Some-college,Technical,*,Married,*,*,*,41
*,*,HS-grad,Other,*,Married,*,*,*,39
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,34
*,*,Assoc-voc,Other,*,Married,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,51
*,*,Some-college,Technical,*,Unmarried,*,*,*,41
*,*,Some-college,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,29
*,*,11th,Other,*,Unmarried,*,*,*,33
*,*,Some-college,Other,*,Married,*,*,*,47
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,47
*,*,11th,*,*,Married,*,*,*,28
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Masters,Technical,*,Married,*,*,*,39
*,*,HS-grad,Technical,*,Unmarried,*,*,*,50
*,*,10th,Other,*,Unmarried,*,*,*,34
*,*,HS-grad,*,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,34
*,*,Bachelors,Technical,*,Unmarried,*,*,*,48
*,*,Some-college,Technical,*,Married,*,*,*,65
*,*,Masters,Technical,*,Unmarried,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,40
*,*,Some-college,*,*,Unmarried,*,*,*,35
*,*,Bachelors,Nontechnical,*,Married,*,*,*,51
*,*,Some-college,Nontechnical,*,Married,*,*,*,45
*,*,Some-college,Technical,*,Married,*,*,*,80
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,38
*,*,Some-college,Technical,*,Married,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,Bachelors,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,57
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,50
*,*,HS-grad,Technical,*,Unmarried,*,*,*,48
*,*,HS-grad,Nontechnical,*,Married,*,*,*,48
*,*,Some-college,Technical,*,Unmarried,*,*,*,52
*,*,HS-grad,Other,*,Married,*,*,*,59
*,*,10th,Nontechnical,*,Unmarried,*,*,*,40
*,*,Bachelors,Technical,*,Married,*,*,*,69
*,*,Bachelors,Technical,*,Unmarried,*,*,*,60
*,*,9th,Nontechnical,*,Unmarried,*,*,*,39
*,*,Some-college,Technical,*,Married,*,*,*,41
*,*,Bachelors,Nontechnical,*,Married,*,*,*,33
*,*,Bachelors,Technical,*,Married,*,*,*,66
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,11th,Nontechnical,*,Unmarried,*,*,*,35
*,*,Bachelors,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,Some-college,Other,*,Unmarried,*,*,*,43
*,*,Some-college,Technical,*,Married,*,*,*,51
*,*,HS-grad,Technical,*,Married,*,*,*,42
*,*,Assoc-voc,Technical,*,Married,*,*,*,48
*,*,1st-4th,Technical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Technical,*,Married,*,*,*,45
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,33
*,*,HS-grad,Other,*,Unmarried,*,*,*,25
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,28
*,*,Bachelors,Nontechnical,*,Married,*,*,*,58
*,*,12th,Technical,*,Unmarried,*,*,*,41
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,43
*,*,Doctorate,Technical,*,Married,*,*,*,67
*,*,HS-grad,Technical,*,Unmarried,*,*,*,37
*,*,Bachelors,Technical,*,Unmarried,*,*,*,54
*,*,5th-6th,Technical,*,Married,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,42
*,*,HS-grad,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Technical,*,Married,*,*,*,39
*,*,5th-6th,Other,*,Married,*,*,*,44
*,*,Bachelors,Nontechnical,*,Married,*,*,*,47
*,*,Doctorate,*,*,Married,*,*,*,53
*,*,HS-grad,Other,*,Unmarried,*,*,*,43
*,*,10th,Other,*,Unmarried,*,*,*,48
*,*,Bachelors,Nontechnical,*,Married,*,*,*,106
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Unmarried,*,*,*,38
*,*,Some-college,*,*,Unmarried,*,*,*,41
*,*,Bachelors,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Nontechnical,*,Married,*,*,*,81
*,*,Bachelors,Other,*,Unmarried,*,*,*,40
*,*,10th,Technical,*,Unmarried,*,*,*,41
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,43
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,34
*,*,9th,Other,*,Unmarried,*,*,*,35
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,43
*,*,HS-grad,Other,*,Unmarried,*,*,*,32
*,*,HS-grad,Technical,*,Married,*,*,*,42
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,11th,Other,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,50
*,*,HS-grad,Technical,*,Unmarried,*,*,*,48
*,*,HS-grad,Technical,*,Unmarried,*,*,*,40
*,*,11th,Nontechnical,*,Married,*,*,*,28
*,*,10th,Other,*,Unmarried,*,*,*,44
*,*,Masters,Technical,*,Married,*,*,*,51
*,*,HS-grad,Technical,*,Married,*,*,*,45
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,53
*,*,Bachelors,Nontechnical,*,Married,*,*,*,105
*,*,5th-6th,Other,*,Married,*,*,*,49
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,62
*,*,Assoc-voc,Technical,*,Married,*,*,*,64
*,*,HS-grad,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Married,*,*,*,53
*,*,Some-college,Nontechnical,*,Married,*,*,*,80
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,43
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,*,*,Unmarried,*,*,*,49
*,*,HS-grad,Nontechnical,*,Married,*,*,*,53
*,*,HS-grad,Nontechnical,*,Married,*,*,*,51
*,*,Some-college,Technical,*,Unmarried,*,*,*,44
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,34
*,*,10th,Nontechnical,*,Unmarried,*,*,*,74
*,*,Some-college,Other,*,Unmarried,*,*,*,48
*,*,HS-grad,Other,*,Married,*,*,*,33
*,*,HS-grad,Nontechnical,*,Married,*,*,*,41
*,*,HS-grad,Nontechnical,*,Married,*,*,*,66
*,*,HS-grad,Technical,*,Married,*,*,*,97
*,*,HS-grad,Technical,*,Married,*,*,*,49
*,*,Some-college,Other,*,Married,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Bachelors,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Married,*,*,*,50
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,41
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,85
*,*,Bachelors,Other,*,Married,*,*,*,47
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,49
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,79
*,*,HS-grad,Other,*,Married,*,*,*,48
*,*,7th-8th,Other,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Married,*,*,*,34
*,*,HS-grad,*,*,Unmarried,*,*,*,25
*,*,Assoc-voc,Technical,*,Married,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,48
*,*,HS-grad,Nontechnical,*,Married,*,*,*,53
*,*,Some-college,Other,*,Unmarried,*,*,*,40
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,HS-grad,Other,*,Married,*,*,*,38
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,45
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Married,*,*,*,49
*,*,HS-grad,Technical,*,Married,*,*,*,48
*,*,HS-grad,*,*,Unmarried,*,*,*,39
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,34
*,*,10th,Other,*,Unmarried,*,*,*,34
*,*,HS-grad,Technical,*,Unmarried,*,*,*,41
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,39
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Unmarried,*,*,*,45
*,*,9th,Technical,*,Unmarried,*,*,*,47
*,*,10th,*,*,Unmarried,*,*,*,38
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,49
*,*,Bachelors,Nontechnical,*,Married,*,*,*,37
*,*,Bachelors,Technical,*,Married,*,*,*,46
*,*,Bachelors,Technical,*,Unmarried,*,*,*,46
*,*,Bachelors,Nontechnical,*,Married,*,*,*,40
*,*,HS-grad,Nontechnical,*,Married,*,*,*,31
*,*,Some-college,Technical,*,Married,*,*,*,100
*,*,Some-college,Technical,*,Married,*,*,*,46
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,48
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,HS-grad,Other,*,Married,*,*,*,42
*,*,10th,Technical,*,Married,*,*,*,40
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,9th,Other,*,Married,*,*,*,46
*,*,11th,Other,*,Unmarried,*,*,*,43
*,*,Some-college,Technical,*,Married,*,*,*,35
*,*,Bachelors,Technical,*,Unmarried,*,*,*,48
*,*,Masters,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,12th,Other,*,Unmarried,*,*,*,28
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,46
*,*,Some-college,Technical,*,Unmarried,*,*,*,41
*,*,Bachelors,Technical,*,Married,*,*,*,85
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,HS-grad,Other,*,Married,*,*,*,48
*,*,9th,Other,*,Married,*,*,*,33
*,*,HS-grad,Other,*,Married,*,*,*,36
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,37
*,*,Some-college,Other,*,Married,*,*,*,36
*,*,9th,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Technical,*,Married,*,*,*,46
*,*,9th,Technical,*,Married,*,*,*,36
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,33
*,*,HS-grad,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,29
*,*,HS-grad,Technical,*,Unmarried,*,*,*,39
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,9th,Nontechnical,*,Married,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,34
*,*,Bachelors,Technical,*,Married,*,*,*,55
*,*,11th,Other,*,Unmarried,*,*,*,43
*,*,Some-college,Technical,*,Married,*,*,*,45
*,*,10th,Other,*,Unmarried,*,*,*,33
*,*,HS-grad,Nontechnical,*,Married,*,*,*,62
*,*,HS-grad,Other,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,41
*,*,HS-grad,Technical,*,Unmarried,*,*,*,40
*,*,Assoc-acdm,Technical,*,Married,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,49
*,*,Masters,Nontechnical,*,Married,*,*,*,56
*,*,HS-grad,Technical,*,Married,*,*,*,50
*,*,Prof-school,Technical,*,Unmarried,*,*,*,45
*,*,HS-grad,Other,*,Married,*,*,*,46
*,*,Some-college,Other,*,Married,*,*,*,55
*,*,Some-college,Nontechnical,*,Married,*,*,*,100
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,44
*,*,12th,Other,*,Unmarried,*,*,*,38
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,100
*,*,Masters,Technical,*,Married,*,*,*,83
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Technical,*,Married,*,*,*,52
*,*,Bachelors,Technical,*,Unmarried,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,41
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,39
*,*,Some-college,Technical,*,Married,*,*,*,46
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,5th-6th,*,*,Married,*,*,*,38
*,*,HS-grad,Other,*,Married,*,*,*,45
*,*,Some-college,Technical,*,Unmarried,*,*,*,44
*,*,Bachelors,Other,*,Married,*,*,*,35
*,*,Bachelors,Nontechnical,*,Married,*,*,*,104
*,*,Some-college,Other,*,Married,*,*,*,35
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,52
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Technical,*,Married,*,*,*,34
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,49
*,*,9th,Other,*,Married,*,*,*,44
*,*,Masters,Technical,*,Married,*,*,*,64
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Technical,*,Married,*,*,*,43
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,28
*,*,Some-college,Nontechnical,*,Married,*,*,*,93
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,99
*,*,Some-college,Nontechnical,*,Married,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,46
*,*,9th,Other,*,Unmarried,*,*,*,45
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,43
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,Some-college,Other,*,Unmarried,*,*,*,27
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,49
*,*,Bachelors,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,32
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,41
*,*,HS-grad,Technical,*,Married,*,*,*,40
*,*,HS-grad,Other,*,Married,*,*,*,48
*,*,Bachelors,Other,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,37
*,*,7th-8th,Nontechnical,*,Married,*,*,*,97
*,*,HS-grad,Nontechnical,*,Married,*,*,*,34
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,Doctorate,Technical,*,Married,*,*,*,78
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Unmarried,*,*,*,39
*,*,Bachelors,Nontechnical,*,Married,*,*,*,45
*,*,Bachelors,Nontechnical,*,Married,*,*,*,51
*,*,HS-grad,*,*,Married,*,*,*,42
*,*,HS-grad,Technical,*,Married,*,*,*,50
*,*,Prof-school,Other,*,Married,*,*,*,48
*,*,Prof-school,Technical,*,Married,*,*,*,55
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,49
*,*,10th,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Married,*,*,*,52
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,35
*,*,Bachelors,Other,*,Married,*,*,*,58
*,*,10th,Nontechnical,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Married,*,*,*,34
*,*,HS-grad,Other,*,Married,*,*,*,43
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,HS-grad,Technical,*,Married,*,*,*,48
*,*,Some-college,Other,*,Married,*,*,*,75
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,38
*,*,11th,Nontechnical,*,Unmarried,*,*,*,45
*,*,Some-college,Other,*,Married,*,*,*,44
*,*,Some-college,Technical,*,Married,*,*,*,67
*,*,HS-grad,Nontechnical,*,Married,*,*,*,96
*,*,11th,Other,*,Unmarried,*,*,*,28
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,105
*,*,Bachelors,Technical,*,Married,*,*,*,84
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,39
*,*,Assoc-voc,Technical,*,Married,*,*,*,41
*,*,HS-grad,Technical,*,Unmarried,*,*,*,49
*,*,11th,Technical,*,Married,*,*,*,36
*,*,Masters,Nontechnical,*,Married,*,*,*,79
*,*,Some-college,Other,*,Married,*,*,*,30
*,*,Some-college,Technical,*,Married,*,*,*,37
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,106
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,HS-grad,Technical,*,Unmarried,*,*,*,36
*,*,Masters,Other,*,Unmarried,*,*,*,37
*,*,Some-college,Technical,*,Married,*,*,*,69
*,*,HS-grad,Other,*,Married,*,*,*,45
*,*,Bachelors,Other,*,Married,*,*,*,39
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,37
*,*,Bachelors,Technical,*,Married,*,*,*,99
*,*,HS-grad,Nontechnical,*,Married,*,*,*,77
*,*,Some-college,Technical,*,Unmarried,*,*,*,44
*,*,Assoc-acdm,Other,*,Married,*,*,*,46
*,*,Some-college,Nontechnical,*,Married,*,*,*,87
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,Masters,Technical,*,Married,*,*,*,84
*,*,Some-college,Other,*,Married,*,*,*,64
*,*,HS-grad,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Married,*,*,*,56
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,29
*,*,HS-grad,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Nontechnical,*,Married,*,*,*,40
*,*,Some-college,*,*,Married,*,*,*,44
*,*,Bachelors,Technical,*,Married,*,*,*,47
*,*,Masters,Technical,*,Married,*,*,*,94
*,*,7th-8th,Technical,*,Married,*,*,*,42
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,Bachelors,Nontechnical,*,Married,*,*,*,98
*,*,7th-8th,Other,*,Married,*,*,*,43
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,42
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Nontechnical,*,Married,*,*,*,38
