Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
57,Self-emp-inc,Prof-school,Married-civ-spouse,Transport-moving,White,Male,United-States,58
48,Private,Bachelors,Divorced,Sales,White,Female,United-States,45
30,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,53
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,55
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,77
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,47
59,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,49
69,Local-gov,10th,Married-civ-spouse,Exec-managerial,White,Male,United-States,38
29,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,64
40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,73
21,Private,Some-college,Never-married,Other-service,White,Male,United-States,39
40,Private,Assoc-acdm,Divorced,Prof-specialty,White,Female,United-States,31
43,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,32
36,Private,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,30
41,Private,HS-grad,Married-spouse-absent,Prof-specialty,Asian-Pac-Islander,Male,Japan,40
20,Private,Some-college,Never-married,Transport-moving,White,Male,United-States,42
41,Local-gov,Bachelors,Widowed,Adm-clerical,White,Female,United-States,77
34,Private,Some-college,Divorced,Exec-managerial,White,Male,United-States,35
48,Private,11th,Divorced,Other-service,Black,Female,United-States,44
27,Private,HS-grad,Never-married,Exec-managerial,White,Female,United-States,69
35,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
27,Private,HS-grad,Never-married,Craft-repair,Black,Male,United-States,49
20,Private,Some-college,Never-married,Sales,White,Male,United-States,30
18,Private,Some-college,Never-married,Sales,White,Female,United-States,70
32,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,30
38,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,60
23,State-gov,Some-college,Never-married,Other-service,White,Male,United-States,33
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,73
40,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,60
35,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,52
74,Self-emp-inc,Some-college,Widowed,Exec-managerial,White,Male,United-States,32
28,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,66
23,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,36
20,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,White,Male,United-States,46
44,Private,HS-grad,Divorced,Machine-op-inspct,Black,Female,United-States,49
46,Local-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,68
51,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,45
40,Private,Some-college,Separated,Adm-clerical,White,Female,United-States,60
48,Private,Prof-school,Married-civ-spouse,Tech-support,White,Male,United-States,29
60,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,White,Male,United-States,52
48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,44
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,29
48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
24,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,52
45,State-gov,Some-college,Divorced,Prof-specialty,White,Female,United-States,32
18,Private,12th,Never-married,Sales,White,Female,United-States,68
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,67
65,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,45
22,Private,Some-college,Divorced,Machine-op-inspct,White,Female,United-States,74
20,Private,Some-college,Never-married,Other-service,White,Female,United-States,60
28,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,56
46,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,43
42,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,39
28,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,55
18,Private,Some-college,Never-married,Sales,White,Female,United-States,72
24,Federal-gov,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Male,United-States,77
45,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,29
24,Private,HS-grad,Never-married,Adm-clerical,White,Male,United-States,63
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,70
20,Private,Some-college,Never-married,Other-service,White,Male,United-States,60
35,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,Poland,54
52,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,34
25,Private,Assoc-acdm,Never-married,Farming-fishing,White,Male,United-States,45
19,Private,5th-6th,Never-married,Farming-fishing,White,Male,Mexico,70
54,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,64
21,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,57
26,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,68
42,Private,Assoc-voc,Divorced,Adm-clerical,White,Female,United-States,50
19,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,26
55,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,68
44,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,52
25,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,66
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,39
64,Federal-gov,Assoc-acdm,Separated,Prof-specialty,White,Female,United-States,68
41,Private,11th,Divorced,Other-service,Other,Female,United-States,28
43,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,41
45,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,50
48,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,67
60,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,77
45,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,White,Male,United-States,27
51,Private,10th,Married-civ-spouse,Sales,White,Male,United-States,70
37,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,30
22,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,60
44,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,75
27,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,31
47,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,44
32,Private,Masters,Married-civ-spouse,Exec-managerial,Black,Male,United-States,51
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,64
41,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,41
26,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,53
47,Private,Some-college,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,United-States,61
55,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
38,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,60
24,State-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,58
64,Self-emp-not-inc,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,United-States,28
56,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,43
41,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,30
33,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,62
33,Private,Prof-school,Never-married,Prof-specialty,White,Male,United-States,49
21,Private,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,55
59,Local-gov,HS-grad,Widowed,Craft-repair,Black,Male,United-States,31
58,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,Germany,52
43,Local-gov,Masters,Divorced,Prof-specialty,White,Male,United-States,74
21,Private,HS-grad,Never-married,Craft-repair,Black,Male,United-States,67
45,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,72
53,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,United-States,72
27,Private,10th,Married-civ-spouse,Exec-managerial,White,Female,Mexico,64
38,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,68
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
41,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,41
22,State-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,48
43,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,White,Male,United-States,46
41,State-gov,Some-college,Never-married,Prof-specialty,White,Male,United-States,56
27,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Female,United-States,57
41,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,39
36,Private,Prof-school,Divorced,Prof-specialty,White,Male,United-States,54
49,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,United-States,64
20,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,74
58,Self-emp-not-inc,HS-grad,Married-spouse-absent,Other-service,White,Female,United-States,46
35,Self-emp-not-inc,12th,Never-married,Other-service,Black,Female,Trinadad&Tobago,70
30,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,63
21,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,71
29,Private,Assoc-acdm,Never-married,Machine-op-inspct,White,Male,United-States,77
40,Private,HS-grad,Widowed,Sales,White,Female,United-States,45
54,State-gov,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Female,United-States,49
35,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,74
35,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,41
59,Private,HS-grad,Separated,Sales,Black,Female,United-States,52
43,Self-emp-inc,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,36
39,Private,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,66
51,Private,7th-8th,Separated,Machine-op-inspct,Black,Female,United-States,75
71,Private,Some-college,Never-married,Other-service,White,Female,United-States,34
33,Private,12th,Divorced,Machine-op-inspct,Black,Female,United-States,46
28,Private,HS-grad,Divorced,Other-service,Black,Male,United-States,66
30,Private,HS-grad,Married-spouse-absent,Sales,White,Male,United-States,66
20,Private,5th-6th,Married-spouse-absent,Farming-fishing,White,Male,Mexico,54
51,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,68
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Female,United-States,64
62,Private,Some-college,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,United-States,50
28,Private,9th,Never-married,Machine-op-inspct,White,Male,Dominican-Republic,73
23,Private,HS-grad,Never-married,Sales,Asian-Pac-Islander,Male,South,48
39,Private,Bachelors,Married-civ-spouse,Sales,White,Female,United-States,64
50,Self-emp-inc,Bachelors,Widowed,Sales,White,Male,United-States,57
31,Private,7th-8th,Never-married,Craft-repair,White,Male,United-States,65
45,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,77
47,Private,10th,Widowed,Machine-op-inspct,White,Male,United-States,77
59,Private,HS-grad,Widowed,Prof-specialty,White,Female,United-States,68
32,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,65
49,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,63
74,Federal-gov,HS-grad,Widowed,Other-service,White,Male,United-States,42
22,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,43
32,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,Greece,51
34,Private,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,76
59,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,68
36,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,67
59,Private,11th,Divorced,Adm-clerical,White,Female,United-States,69
47,Self-emp-inc,Bachelors,Divorced,Exec-managerial,White,Male,United-States,38
53,Local-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,74
25,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,64
44,Private,Bachelors,Divorced,Adm-clerical,Black,Male,United-States,30
57,Self-emp-not-inc,Prof-school,Married-civ-spouse,Sales,White,Female,United-States,70
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,30
58,Local-gov,10th,Married-civ-spouse,Transport-moving,White,Male,United-States,43
39,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,66
45,Private,7th-8th,Divorced,Machine-op-inspct,White,Male,United-States,71
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Black,Female,United-States,58
52,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,69
34,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,26
36,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,White,Male,United-States,59
41,Private,HS-grad,Married-spouse-absent,Craft-repair,White,Male,Poland,39
30,Private,Some-college,Never-married,Prof-specialty,White,Male,Mexico,69
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Other,Male,Puerto-Rico,49
34,Private,Some-college,Never-married,Other-service,White,Female,United-States,65
41,Private,Some-college,Separated,Other-service,Black,Male,United-States,58
29,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,61
25,Private,9th,Never-married,Machine-op-inspct,White,Male,Mexico,68
42,Local-gov,Bachelors,Separated,Prof-specialty,White,Male,United-States,27
48,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,59
26,Private,Assoc-voc,Never-married,Sales,White,Male,United-States,34
46,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,58
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,49
49,State-gov,11th,Married-civ-spouse,Adm-clerical,White,Male,United-States,49
23,Private,Some-college,Never-married,Sales,Black,Female,United-States,29
46,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,39
30,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,69
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,63
31,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,67
19,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,47
45,Private,Assoc-acdm,Divorced,Prof-specialty,White,Female,United-States,64
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,Peru,71
26,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,63
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,55
31,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,41
36,Self-emp-inc,Assoc-acdm,Separated,Exec-managerial,White,Male,United-States,41
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
30,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,50
37,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,48
