Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
47,Self-emp-inc,Prof-school,Divorced,Prof-specialty,White,Male,United-States,34
55,Private,Bachelors,Never-married,Tech-support,White,Female,United-States,51
26,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,United-States,72
28,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,United-States,59
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,United-States,77
40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,63
19,Private,11th,Never-married,Other-service,White,Male,United-States,67
63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,64
42,Private,Bachelors,Married-civ-spouse,Transport-moving,White,Male,United-States,56
76,Private,9th,Married-civ-spouse,Protective-serv,White,Male,United-States,34
23,State-gov,Assoc-voc,Never-married,Tech-support,White,Female,United-States,28
38,Self-emp-not-inc,5th-6th,Never-married,Transport-moving,White,Male,United-States,76
33,State-gov,Masters,Never-married,Prof-specialty,Asian-Pac-Islander,Male,Japan,75
48,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,56
56,Private,Some-college,Divorced,Transport-moving,White,Male,United-States,69
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,53
44,Local-gov,Some-college,Divorced,Prof-specialty,White,Female,United-States,46
27,Private,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,59
33,Federal-gov,Some-college,Never-married,Exec-managerial,White,Male,United-States,54
22,Private,5th-6th,Never-married,Handlers-cleaners,White,Male,Mexico,71
44,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,48
42,Private,HS-grad,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,United-States,43
34,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,63
45,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,44
57,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,Cuba,76
59,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,28
33,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Black,Female,United-States,63
52,Private,HS-grad,Married-civ-spouse,Farming-fishing,Other,Male,Mexico,41
17,Private,12th,Never-married,Sales,White,Female,United-States,42
29,Private,HS-grad,Never-married,Other-service,White,Male,Canada,31
63,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,67
20,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,40
42,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,76
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,64
55,Private,HS-grad,Married-civ-spouse,Priv-house-serv,White,Female,United-States,74
27,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Black,Female,United-States,43
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,53
55,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,76
44,Federal-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,34
53,State-gov,Some-college,Never-married,Protective-serv,White,Female,United-States,39
23,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,62
25,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,48
44,State-gov,Bachelors,Divorced,Prof-specialty,White,Female,United-States,40
55,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,75
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,38
46,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,49
26,Private,Some-college,Never-married,Transport-moving,White,Male,United-States,27
30,Private,7th-8th,Separated,Farming-fishing,White,Male,Mexico,35
32,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,72
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
52,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,41
39,Private,HS-grad,Separated,Sales,White,Female,United-States,75
57,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,63
21,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,36
22,State-gov,Some-college,Never-married,Other-service,White,Male,United-States,46
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,43
26,State-gov,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,57
44,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Black,Male,United-States,32
42,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,27
40,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,68
22,Private,11th,Never-married,Craft-repair,White,Male,United-States,41
62,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,61
44,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,68
33,Self-emp-not-inc,1st-4th,Married-spouse-absent,Craft-repair,White,Male,Mexico,45
45,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,76
18,Private,11th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,38
32,Local-gov,Some-college,Never-married,Craft-repair,White,Male,United-States,33
33,Private,Doctorate,Never-married,Prof-specialty,White,Female,United-States,63
20,Private,Some-college,Never-married,Prof-specialty,White,Male,United-States,33
68,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,26
61,Private,7th-8th,Married-civ-spouse,Sales,White,Male,United-States,33
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,52
45,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,76
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,29
32,Federal-gov,HS-grad,Never-married,Other-service,Black,Female,United-States,26
35,Private,Bachelors,Divorced,Other-service,White,Female,United-States,45
39,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,57
53,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,63
30,Private,Some-college,Separated,Sales,Black,Female,United-States,76
40,Private,Bachelors,Divorced,Protective-serv,White,Male,United-States,38
25,Private,Some-college,Never-married,Adm-clerical,Black,Female,Jamaica,34
41,Private,HS-grad,Never-married,Sales,Black,Female,United-States,30
52,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,61
33,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,31
28,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,71
25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,31
53,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,73
44,Private,1st-4th,Never-married,Other-service,White,Male,United-States,43
35,Private,HS-grad,Divorced,Exec-managerial,White,Female,United-States,57
38,Private,Some-college,Divorced,Craft-repair,White,Male,Poland,40
34,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,50
33,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,66
24,State-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,57
65,Local-gov,HS-grad,Widowed,Other-service,Black,Female,United-States,29
29,Private,Assoc-acdm,Married-civ-spouse,Sales,White,Male,United-States,54
39,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,31
46,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,52
37,Private,7th-8th,Married-civ-spouse,Farming-fishing,White,Male,United-States,47
47,State-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,28
62,Private,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,70
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,43
90,Private,Some-college,Never-married,Other-service,Asian-Pac-Islander,Male,United-States,26
33,Private,Assoc-acdm,Married-spouse-absent,Craft-repair,White,Male,United-States,28
57,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,69
25,Private,Assoc-acdm,Never-married,Craft-repair,White,Male,United-States,36
44,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,31
52,Private,Bachelors,Married-spouse-absent,Other-service,White,Male,United-States,57
21,Private,Some-college,Never-married,Machine-op-inspct,White,Male,United-States,68
31,Private,HS-grad,Never-married,Other-service,Black,Male,United-States,51
39,Private,Masters,Married-civ-spouse,Transport-moving,White,Male,Poland,60
59,Federal-gov,HS-grad,Widowed,Machine-op-inspct,White,Female,United-States,54
29,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,26
49,Private,7th-8th,Never-married,Prof-specialty,Black,Male,United-States,40
34,Private,9th,Married-civ-spouse,Craft-repair,White,Male,United-States,26
22,Private,Bachelors,Never-married,Sales,White,Male,United-States,48
32,Private,Bachelors,Married-civ-spouse,Sales,Other,Male,Puerto-Rico,64
39,State-gov,HS-grad,Divorced,Other-service,Black,Female,United-States,67
46,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,50
50,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,37
34,Private,HS-grad,Never-married,Other-service,White,Male,United-States,60
28,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,64
18,Private,12th,Never-married,Sales,White,Female,United-States,28
20,Private,HS-grad,Never-married,Sales,White,Male,United-States,37
20,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,United-States,62
55,State-gov,Assoc-voc,Widowed,Exec-managerial,Amer-Indian-Eskimo,Female,United-States,60
22,Private,Some-college,Never-married,Sales,Black,Female,United-States,30
60,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,54
40,Private,10th,Divorced,Craft-repair,White,Male,United-States,61
47,State-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,35
23,Private,Bachelors,Never-married,Exec-managerial,White,Female,Canada,59
57,Local-gov,HS-grad,Widowed,Transport-moving,White,Female,United-States,50
52,Private,11th,Married-civ-spouse,Other-service,White,Male,United-States,72
42,Private,7th-8th,Widowed,Craft-repair,White,Male,United-States,36
25,Private,Assoc-acdm,Never-married,Handlers-cleaners,White,Male,United-States,38
49,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,30
41,Federal-gov,Some-college,Never-married,Protective-serv,White,Male,United-States,47
40,State-gov,Assoc-voc,Married-civ-spouse,Other-service,Black,Male,United-States,30
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,37
58,Private,HS-grad,Never-married,Transport-moving,White,Male,Canada,58
26,Private,Bachelors,Never-married,Other-service,Black,Female,United-States,38
57,Private,10th,Divorced,Adm-clerical,White,Female,Germany,40
28,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,58
42,Private,HS-grad,Separated,Sales,White,Female,United-States,37
28,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,40
39,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,White,Male,United-States,54
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,61
42,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,66
51,Self-emp-not-inc,Some-college,Divorced,Sales,White,Female,United-States,43
27,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,57
41,Private,HS-grad,Divorced,Adm-clerical,White,Female,United-States,43
28,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,60
54,Self-emp-not-inc,Some-college,Divorced,Farming-fishing,White,Female,United-States,69
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,59
47,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,42
27,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,71
42,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,73
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Black,Female,United-States,62
32,Local-gov,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,33
27,Private,Masters,Never-married,Sales,White,Male,United-States,72
29,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,47
22,Private,Assoc-voc,Never-married,Prof-specialty,White,Male,United-States,66
41,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,49
49,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,63
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,47
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,50
26,Private,9th,Married-civ-spouse,Craft-repair,White,Male,United-States,29
21,Private,HS-grad,Never-married,Sales,White,Male,United-States,68
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,52
23,Private,Bachelors,Never-married,Sales,White,Male,United-States,44
42,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,77
25,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,30
67,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,47
41,Local-gov,HS-grad,Divorced,Transport-moving,Black,Female,United-States,59
49,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,32
18,Private,11th,Never-married,Craft-repair,White,Male,United-States,40
25,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,42
43,State-gov,Prof-school,Divorced,Prof-specialty,White,Male,United-States,32
38,Private,Doctorate,Married-civ-spouse,Exec-managerial,White,Female,United-States,33
65,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,58
66,Private,Assoc-voc,Widowed,Prof-specialty,White,Female,United-States,54
33,Private,11th,Never-married,Transport-moving,Black,Male,United-States,71
51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Black,Female,United-States,59
27,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,48
17,Private,12th,Never-married,Other-service,White,Female,United-States,69
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,55
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,Cuba,73
43,Local-gov,Some-college,Divorced,Adm-clerical,White,Female,United-States,47
40,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Taiwan,67
63,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,50
42,Private,Assoc-acdm,Divorced,Adm-clerical,White,Female,United-States,34
43,Federal-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,66
41,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,29
17,Private,10th,Never-married,Prof-specialty,White,Male,United-States,68
30,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,White,Male,United-States,71
30,Private,Bachelors,Never-married,Prof-specialty,White,Male,Iran,42
22,Private,Some-college,Never-married,Other-service,White,Male,United-States,61
28,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,43
24,Private,Some-college,Never-married,Sales,Black,Female,United-States,53
47,Private,10th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,56
34,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,White,Male,United-States,30
